ID_Unico;Data;Modalidade;Cidade;Órgão;Natureza;Função;Categoria_Final;Objeto;Valor;Link
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Maxaranguape-3363/RPE-002-2026-2026-449130;;Pregão;Maxaranguape;MUNICIPIO DE MAXARANGUAPE;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;[Portal de Compras Públicas] - Registro de Preços para futura e eventual contratação de serviços para solução tecnológica em videomonitoramento inteligente 100% em nuvem, com plataforma de gestão integrada dotada de Inteligência Artificial, câmeras para leitura de placas veiculares, incluindo consultoria, manutenção preventiva e corretiva, armazenamento de dados, acesso via WEB e aplicativos (IOS e Android), destinados ao Município de Maxaranguape/RN;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Maxaranguape-3363/RPE-002-2026-2026-449130
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92553805901652025;;Pregão;Natal;RIO GRANDE DO NORTE SECRETARIA DA ADMINISTRACAO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para prestação de serviços continuados de ASG 3;5394138.6;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92553805901652025
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92577705900082026;;Pregão;Natal;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de retentores, conforme condições, quantidades e exigências estabelecidas neste Edital e no Termo de Referência conforme Ordem de Licitação n° 13154/2025 – DA.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92577705900082026
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92705205900012026;;Pregão;Mossoró;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Pulseiras térmica de Identificação do paciente, acompanhantes e visitantes, nas cores BRANCA, VERDE e AMARELA no tamanho Adulto. A empresa vencedora deverá fornecer 08 (oito) Impressoras Térmicas de impressão DIRETA (sem ribbom) para impressão de pulseira de identificação do paciente, acompanhante, em regime de COMODATO.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92705205900012026
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92560305900502025;;Pregão;Natal;MINISTERIO PUBLICO DO ESTADO DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Registro de preços para contratação de empresa especializada no fornecimento de disco interno (ssd) 480gb e memórias ram.;126742.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92560305900502025
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15501305901602025;;Pregão;Natal;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de material reagente químico para uso pela Unidade do Laboratório de Análises Clínicas (ULAC) e Unidade de Hemoterapia (UHO) (Parte III).;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15501305901602025
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15501305901322025;;Pregão;Natal;EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de serviço continuado de locação de equipamentos para fornecimento de energia ininterrupta (nobreaks), para equipamentos de rede e sistema IT-Médico, com manutenção preventiva e corretiva , com troca de peças (inclusive baterias), instalação dos equipamentos, suporte técnico pós-implantação e desinstalação ao final do contrato.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15501305901322025
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=16034505900142025;;Pregão;Natal;COMANDO DO EXERCITO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Eventual aquisição de material permanente hospitalar-médico-odontológico para suprir às necessidades deste Hospital de Guarnição.;7077429.87;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=16034505900142025
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92596505900012026;;Pregão;Natal;MUNICIPIO DE NATAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Formalização de uma Ata de Registro de Preços para eventual aquisição de insumos e reagentes laboratoriais para análises de interesse em Saúde Pública da Rede Laboratorial de Saúde Pública, composta por LACEN/RN, LAREC/RN, LAREM/RN e LAREPF/RN.;818603.26;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92596505900012026
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Tibau-do-Sul-1121/RPE-33-2025-2026-437613;;Pregão;Tibau do Sul;MUNICIPIO DE TIBAU DO SUL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO E INSTALAÇÃO DE APARELHO DE RAIO-X FIXO DIGITAL, DESTINADO À UNIDADE MISTA DE SAÚDE DE TIBAU DO SUL/RN, CONFORME ESPECIFICAÇÕES TÉCNICAS E CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, COM RECURSOS ORIUNDOS DE EMENDA PARLAMENTAR VINCULADA À PROPOSTA Nº 11863962000125005, JUNTO AO MINISTÉRIO DA SAÚDE.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Tibau-do-Sul-1121/RPE-33-2025-2026-437613
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Serra-de-Sao-Bento-1117/RPE-001-2026-2026-449295;;Pregão;Serra de São Bento;MUNICIPIO DE SERRA DE SAO BENTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de Material de Expediente.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Serra-de-Sao-Bento-1117/RPE-001-2026-2026-449295
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Serra-de-Sao-Bento-1117/RPE-002-2026-2026-449312;;Pregão;Serra de São Bento;MUNICIPIO DE SERRA DE SAO BENTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de Água Mineral e de Gás de Cozinha.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Serra-de-Sao-Bento-1117/RPE-002-2026-2026-449312
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Canguaretama-1130/RPE-001-2026-2026-449131;;Pregão;Canguaretama;MUNICIPIO DE CANGUARETAMA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de Preços destinado à futura e eventual aquisição de 01 (um) Trator agrícola de pneus 4x4 e 01 (uma) retroescavadeira hidráulica, conforme especificações no termo de referência em anexo, para atender as necessidades do Município de CANGUARETAMA/RN, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;659000.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Canguaretama-1130/RPE-001-2026-2026-449131
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Sao-Bento-do-Norte-1604/RPE-001-2026-2026-449100;;Pregão;São Bento do Norte;MUNICIPIO DE SAO BENTO DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de preços para futura e eventual aquisição de cestas básicas para distribuição entre famílias de vulnerabilidade social, por meio dos programas sócias da secretaria municipal de Assistência Social, conforme condições, quantidades e exigências estabelecidas neste Edital, termo de referência e seus anexos.;589386.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Sao-Bento-do-Norte-1604/RPE-001-2026-2026-449100
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Ipueira-1119/RPE-3-2026-2026-449240;;Pregão;Ipueira;MUNICIPIO DE IPUEIRA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de Preços para Aquisição de Ambulância zero quilômetro, destinada ao aprimoramento da frota municipal e ao atendimento das demandas da Secretaria Municipal de Saúde de Ipueira-RN;272600.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Ipueira-1119/RPE-3-2026-2026-449240
https://transparencia.agilirn.com.br/prefipanguacu-rn/licitacoes/licitacao?id=110;;Pregão;Ipanguaçu;MUNICIPIO DE IPANGUACU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Registro de preço para eventual e futura contratação de empresa especializada no fornecimento de kits de material escolar para os alunos da educação infantil e fundamental das escolas da rede municipal, da secretaria municipal de educação do município de Ipanguaçu/RN.;524158.0;https://transparencia.agilirn.com.br/prefipanguacu-rn/licitacoes/licitacao?id=110
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Serra-do-Mel-1071/RPE-02-2026-2026-2026-449397;;Pregão;Serra do Mel;MUNICIPIO DE SERRA DO MEL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de Preços para eventual contratação de empresa especializada para fornecimento e implantação de sistema integrado de gestão de frequência facial, incluindo equipamentos de reconhecimento facial (leitores e catracas), instalação de lógica e elétrica, fornecimento de software de gestão escolar i-educar com módulo de frequência facial, bem como treinamento de servidores para utilização e manutenção do sistema em todas as escolas e creches da rede municipal de ensino de Serra do Mel-RN.;860666.6;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Serra-do-Mel-1071/RPE-02-2026-2026-2026-449397
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Assu-1270/PEP-035-2025-2026-449441;;Pregão;Açu;MUNICIPIO DE ASSU;OBRAS;OUTROS;OBRAS - OUTROS;[Portal de Compras Públicas] - Contratação, por meio de registro de preços, de empresa especializada na execução eventual e futura de obras e serviços comuns de engenharia, compreendendo a ampliação, manutenção corretiva e/ou preventiva, adequação e conservação de prédios públicos, vias urbanas e demais equipamentos públicos do Município de Assú/RN.;5000000.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Assu-1270/PEP-035-2025-2026-449441
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Carnaubais-1631/RPE-PE-003-2026-2026-449406;;Pregão;Carnaubais;MUNICIPIO DE CARNAUBAIS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE LUBRIFICANTES, ÓLEOS AUTOMOTIVOS, FILTROS E GRAXAS, DESTINADOS À MANUTENÇÃO PREVENTIVA E CORRETIVA DA FROTA OFICIAL DE VEÍCULOS LEVES, PESADOS E MÁQUINAS DO MUNICÍPIO DE CARNAUBAIS/RN.;143166.35;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Carnaubais-1631/RPE-PE-003-2026-2026-449406
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Equador-2468/RPEM-1-2026-2026-449483;;Pregão;Equador;MUNICIPIO DE EQUADOR;AQUISIÇÃO;FROTA E COMBUSTÍVEL;AQUISIÇÃO - FROTA E COMBUSTÍVEL;[Portal de Compras Públicas] - AQUISIÇÃO DE COMBUSTIVEIS (GASOLINA COMUM, OLEO DIESEL S-500 E OLEO DIESEL S-10) DESTINADO A FROTA DE VEICULOS PRÓPRIOS, LOCADOS E CEDIDOS A ESTE MUNICIPIO. TABELA DA ANP PARA ESTADO DO RIO GRANDE DO NORTE;2063100.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Equador-2468/RPEM-1-2026-2026-449483
http://compras.m2atecnologia.com.br/processos/publicacao/db43867b73c24af1bbc4475289d60d93/registro-de-precos-destinado-a-contratacao-de-empr;;Pregão;Porto do Mangue;MUNICIPIO DE PORTO DO MANGUE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;REGISTRO DE PREÇOS DESTINADO A CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÕES FUTURAS DE GÊNEROS ALIMENTÍCIOS PARA ALIMENTAÇÃO ESCOLAR DOS ALUNOS MATRICULADOS NAS ESCOLAS DO MUNICÍPIO DE PORTO DO MANGUE - RN.;1933695.51;http://compras.m2atecnologia.com.br/processos/publicacao/db43867b73c24af1bbc4475289d60d93/registro-de-precos-destinado-a-contratacao-de-empr
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Bento-Fernandes-1494/RPE-17-2025-2026-449510;;Pregão;Bento Fernandes;MUNICIPIO DE BENTO FERNANDES;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA A FUTURA AQUISIÇÃO DE 03 (TRÊS) VEÍCULOS DE PASSEIO, 0 KM, DESTINADOS AO TRANSPORTE DE EQUIPE (CAPACIDADE MÍNIMA PARA 5 PASSAGEIROS), PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BENTO FERNANDES/RN, GARANTINDO SUPORTE ADEQUADO ÀS ATIVIDADES DE DESLOCAMENTO DAS EQUIPES TÉCNICAS, ADMINISTRATIVAS E DE ATENÇÃO BÁSICA NAS AÇÕES DE SAÚDE.;277743.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Bento-Fernandes-1494/RPE-17-2025-2026-449510
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=93108705900152025;;Pregão;Pau dos Ferros;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;SAÚDE - MEDICAMENTOS;AQUISIÇÃO - SAÚDE - MEDICAMENTOS;Aquisição de medicamentos para abastecimento trimestral do Hospital Regional Dr. Cleodon Carlos de Andrade.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=93108705900152025
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15836705900012026;;Pregão;Ipanguaçu;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de equipamentos laboratoriais modernos e tecnologicamente atualizados, incluindo sua instalação, calibração e teste de funcionamento, destinados à modernização e ampliação da infraestrutura dos Laboratórios de Eletrônica, Eletricidade e Robótica do Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte – Campus Ipanguaçu.;964430.41;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15836705900012026
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92555005900052026;;Pregão;Natal;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de Produtos para Saúde SONDAS nos termos abaixo, conforme condições e exigências estabelecidas neste instrumento.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92555005900052026
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92554505900012026;;Pregão;Natal;DEPARTAMENTO ESTADUAL DE TRANSITO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de Serviços de ASSISTÊNCIA MÉDICA, AMBULATORIAL E HOSPITALAR, POR MEIO DE PLANO DE SAÚDE COLETIVO EMPRESARIAL, conforme condições e exigências estabelecidas no Termo de Referência, anexo deste Edital.;24987016.16;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92554505900012026
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=78370105900012026;;Pregão;Natal;COMANDO DA MARINHA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de materiais de consumo hospitalar, compreendendo: insumos laboratoriais para Análises Clínicas, curativos e coberturas especiais, enxovais hospitalares (lençóis e vestimentas), materiais específicos para o setor de Endoscopia e itens destinados à Central de Material Esterilizado (CME).;8794637.52;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=78370105900012026
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Upanema-3330/RPE-1-2026-2026-449573;;Pregão;Upanema;MUNICIPIO DE UPANEMA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de Preços visando a Contratação de empresa especializada para fabricação e o fornecimento de fardamento escolar, visando atender todos os alunos da rede municipal de ensino do Município de Upanema/RN.;772940.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Upanema-3330/RPE-1-2026-2026-449573
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Canguaretama-1130/RPE-002-2026-2026-449409;;Pregão;Canguaretama;MUNICIPIO DE CANGUARETAMA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de preços destinado à futura e eventual aquisição de Veículo ambulância tipo A, para simples remoção, tipo furgão, conforme especificações no termo de referência em anexo, para atender as necessidades do Município de Canguaretama/RN, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;314200.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Canguaretama-1130/RPE-002-2026-2026-449409
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Caico-1244/RPE-001-2026-2026-449612;;Pregão;Caicó;MUNICIPIO DE CAICO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇO PARA POSSÍVEL AQUISIÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS E MATERIAIS PERMANENTES PARA ATENDER AO PROJETO DE INTERVENÇÃO DO PROCAD, vinculado à Secretaria Municipal do Trabalho, Habitação e Assistência Social – SEMTHAS.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Caico-1244/RPE-001-2026-2026-449612
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Caico-1244/PMP-002-2026-2026-449633;;Pregão;Caicó;MUNICIPIO DE CAICO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - PERMISSÃO ONEROSA DE USO DE ÁREA DESTINADA A EXPLORAÇÃO DE QUIOSQUE PARA ATIVIDADE COMERCIAL (ATACADSITRA E VAREJISTA) COMÉRCIO DE BEBIDAS, ALIMENTAÇÃO, GULOSEIMAS, REFEIÇÕES E GÊNEROS ALIMENTÍCIOS EM GERAL) NO MERCADO PÚBLICO.;30600.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Caico-1244/PMP-002-2026-2026-449633
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-De-Pedro-Avelino-1862/PE-02-2026-2026-449672;;Pregão;Pedro Avelino;MUNICIPIO DE PEDRO AVELINO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Contratação de empresa especializada para a locação de veículo tipo pranchão, destinado à realização das atividades logísticas e operacionais do Carnaval 2026 do Município de Pedro Avelino/RN, com comprimento total mínimo de 21 (vinte e um) metros, já incluído o cavalo mecânico, devidamente licenciado, em perfeitas condições de uso, conservação e segurança, atendendo integralmente às normas do Código de Trânsito Brasileiro – CTB, às exigências dos órgãos de trânsito e demais legislações aplicáveis, incluindo os requisitos de segurança necessários para eventos públicos.;258333.3;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-De-Pedro-Avelino-1862/PE-02-2026-2026-449672
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pendencias-1806/RPE-2-2026-2026-449670;;Pregão;Pendências;MUNICIPIO DE PENDENCIAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de preços para futura aquisição de fardamento escolar e ternos escolares para alunos da Rede Municipal de Ensino, bem como camisas personalizadas para formações educacionais.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pendencias-1806/RPE-2-2026-2026-449670
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Sao-Goncalo-do-Amarante-1125/PE-5-2026-2026-449725;;Pregão;São Gonçalo do Amarante;MUNICIPIO DE SAO GONCALO DO AMARANTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de instrumentos musicais destinados a Secretaria Municipal de Educação, para criação da Orquestra Sinfônica Infanto Juvenil, integrada por alunos da rede municipal de ensino.;105186.9;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Sao-Goncalo-do-Amarante-1125/PE-5-2026-2026-449725
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Mossoro-1230/PE-01-2026-2026-449125;;Pregão;Mossoró;MUNICIPIO DE MOSSORO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Contratação de empresa especializada para prestação de serviços técnicos voltados ao fornecimento de Licença de Uso de Software Integrado de Gestão Pública, abrangendo os módulos de Execução Orçamentária, Contábil, Administração Financeira e Controle.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Mossoro-1230/PE-01-2026-2026-449125
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pedra-Preta-2824/PE-001-2026-2026-449738;;Pregão;Pedra Preta;MUNICIPIO DE PEDRA PRETA;AQUISIÇÃO;SAÚDE - MEDICAMENTOS;AQUISIÇÃO - SAÚDE - MEDICAMENTOS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA A FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA E DO RAMO PERTINENTE OBJETIVANDO O FORNECIMENTO, DE FORMA PARCELADA, DE MEDICAMENTOS PSICOTRÓPICOS, PARA ATENDER AS DEMANDAS DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE PEDRA PRETA-RN, conforme condições, quantidades e exigências estabelecidas no termo de referência deste edital.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pedra-Preta-2824/PE-001-2026-2026-449738
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Passagem-2032/RPE-001-2026-2026-449771;;Pregão;Passagem;MUNICIPIO DE PASSAGEM;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;[Portal de Compras Públicas] - Registro de Preços para contratação de pessoa jurídica para prestação do serviço de corte/preparo de plantio agrícola em comunidades rurais do município de Passagem/RN.;654525.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Passagem-2032/RPE-001-2026-2026-449771
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pedra-Preta-2824/PE-002-2026-2026-449770;;Pregão;Pedra Preta;MUNICIPIO DE PEDRA PRETA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA A FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA E DO RAMO PERTINENTE OBJETIVANDO O FORNECIMENTO DE URNAS MORTUÁRIAS E PRESTAÇÃO DE SERVIÇOS FUNERÁRIOS COM TRANSLADO, para atender as necessidades da Secretaria Municipal de Trabalho, Habitação e Assistência Social do município de Pedra Preta-RN, conforme condições, quantidades e exigências estabelecidas no termo de referência deste edital.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pedra-Preta-2824/PE-002-2026-2026-449770
https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pendencias-1806/RPE-3-2026-2026-449801;;Pregão;Pendências;MUNICIPIO DE PENDENCIAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de preços para futura e eventual contratação de empresa (s) especializada (s) no fornecimento de materiais de expediente, destinados a suprir as necessidades das diversas secretarias e setores da Prefeitura Municipal de Pendências/RN.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pendencias-1806/RPE-3-2026-2026-449801
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15310305900392025;;Pregão;Natal;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Pregão eletrônico SISRP nº.: 90039/2025 - Aquisição de máquinas e equipamentos de natureza industrial para atender demandas da UFRN pelo período de 12 (doze) meses.;66413.78;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15310305900392025
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92555005900082026;;Pregão;Natal;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para a prestação de serviços de locação de caminhões - sem o fornecimento de motorista, nos termos abaixo, conforme condições e exigências estabelecidas neste instrumento.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92555005900082026
https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92555005900092026;;Pregão;Natal;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de Produtos para Saúde - DRENOS, COLETORES E FILMES nos termos abaixo, conforme condições e exigências estabelecidas neste instrumento.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92555005900092026
